mt1	10601	10650	0.32
mt1	10651	10700	0.3
mt1	10701	10750	0.26
mt1	10751	10800	0.24
mt1	10801	10850	0.34
mt1	10851	10900	0.28
mt1	10901	10950	0.4
mt1	10951	11000	0.26
mt1	11001	11050	0.32
mt1	11051	11100	0.26
mt1	11101	11150	0.08
mt1	11151	11200	0.42
mt1	11201	11250	0.28
mt1	11251	11300	0.32
mt1	11301	11350	0.3
mt1	11351	11400	0.14
mt1	11401	11450	0.34
mt1	11451	11500	0.14
mt1	11501	11550	0.16
mt1	11551	11600	0.24
mt1	11601	11650	0.16
mt1	11651	11700	0.18
mt1	11701	11750	0.28
mt1	11751	11800	0.3
mt1	11801	11850	0.24
mt1	11851	11900	0.18
mt1	11901	11950	0.38
mt1	11951	12000	0.36
mt1	12001	12050	0.2
mt1	12051	12100	0.1
mt1	12101	12150	0.22
mt1	12151	12200	0.28
mt1	12201	12250	0.24
mt1	12251	12300	0.18
mt1	12301	12350	0.1
mt1	12351	12400	0.24
mt1	12401	12450	0.46
mt1	12451	12500	0.32
mt1	12501	12550	0.18
mt1	12551	12600	0.16
mt1	12601	12650	0.18
mt1	12651	12700	0.18
mt1	12701	12750	0.38
mt1	12751	12800	0.34
mt1	12801	12850	0.46
mt1	12851	12900	0.38
mt1	12901	12950	0.18
mt1	12951	13000	0.28
mt1	13001	13050	0.06
mt1	13051	13100	0.3
mt1	13101	13150	0.24
mt1	13151	13200	0.36
mt1	13201	13250	0.5
mt1	13251	13300	0.34
mt1	13301	13350	0.16
mt1	13351	13400	0.12
mt1	13401	13450	0.1
mt1	13451	13500	0.28
mt1	13501	13550	0.22
mt1	13551	13600	0.1
mt1	13601	13650	0.2
mt1	13651	13700	0.2
mt1	13701	13750	0.2
mt1	13751	13800	0.2
mt1	13801	13850	0.16
mt1	13851	13900	0.14
mt1	13901	13950	0.04
mt1	13951	14000	0.28
mt1	14001	14050	0.24
mt1	14051	14100	0.3
mt1	14101	14150	0.34
mt1	14151	14200	0.26
mt1	14201	14250	0.28
mt1	14251	14300	0.38
mt1	14301	14350	0.18
mt1	14351	14400	0.28
mt1	14401	14450	0.42
mt1	14451	14500	0.3
mt1	14501	14550	0.24
mt1	14551	14600	0.1
mt1	14601	14650	0.16
mt1	14651	14700	0.42
mt1	14701	14750	0.24
mt1	14751	14800	0.18
mt1	14801	14850	0.12
mt1	14851	14900	0.18
mt1	14901	14950	0.24
mt1	14951	15000	0.2
mt1	15001	15050	0.18
mt1	15051	15100	0.12
mt1	15101	15150	0.14
mt1	15151	15200	0.22
mt1	15201	15250	0.22
mt1	15251	15300	0.18
mt1	15301	15350	0.1
mt1	15351	15400	0.16
mt1	15401	15450	0.16
mt1	15451	15500	0.26
mt1	15501	15550	0.2
mt1	15551	15600	0.08
mt1	15601	15650	0.04
mt1	15651	15700	0.02
mt1	15701	15750	0.08
mt1	15751	15800	0.04
mt1	15801	15850	0.02
mt1	15851	15900	0.2
mt1	15901	15950	0.06
mt1	15951	16000	0.08
mt1	16001	16050	0.12
mt1	16051	16100	0.26
mt1	16101	16150	0.14
mt1	16151	16200	0.24
